學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
0002,國立清華大學,01131085,數理教育研究所科學教育教師碩士在職專班,N 職,M 碩士,11,5,6,-,-,-,-,-,-,-,-,-,-,1,-,4,6,-,-,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所數學教育教師碩士在職專班,N 職,M 碩士,11,3,8,-,-,-,-,-,-,-,-,-,-,1,2,2,6,-,-,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,M 碩士,30,3,27,2,6,1,6,-,8,-,7,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,B 學士,145,38,107,14,28,10,22,7,20,7,28,-,-,-,-,-,-,-,9,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,D 日,M 碩士,42,18,24,4,14,7,7,3,1,4,2,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,D 日,B 學士,181,129,52,33,13,28,11,30,15,29,10,-,-,-,-,-,-,9,3,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系體育碩士在職專班,N 職,M 碩士,48,33,15,11,4,10,4,5,3,2,2,3,1,-,-,2,1,-,-,18 新竹市,1 一般
0002,國立清華大學,01141098,藝術與設計學系美勞教師碩士在職專班,N 職,M 碩士,41,4,37,-,-,2,18,-,-,-,15,-,-,1,2,1,2,-,-,18 新竹市,1 一般
0002,國立清華大學,01141098,藝術與設計學系造形藝術碩士學位在職進修專班,N 職,M 碩士,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,82,25,57,8,18,4,18,12,13,1,6,-,1,-,1,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,B 學士,320,72,248,19,63,10,61,25,56,17,62,-,-,-,-,-,-,1,6,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,M 碩士,66,17,49,7,12,5,13,3,16,2,8,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,B 學士,144,51,93,19,19,13,19,10,28,6,21,-,-,-,-,-,-,3,6,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系音樂教師碩士在職專班,N 職,M 碩士,10,-,10,-,-,-,-,-,-,-,2,-,3,-,2,-,3,-,-,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系音樂碩士在職專班,N 職,M 碩士,8,1,7,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02191113,藝術學院學士班,D 日,B 學士,44,9,35,5,18,4,17,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,D 博士,16,8,8,-,-,-,1,2,1,1,1,2,-,3,1,-,4,-,-,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,M 碩士,31,12,19,-,4,1,5,6,4,5,6,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,D 博士,11,7,4,-,1,2,-,-,-,1,-,1,1,1,1,2,1,-,-,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,M 碩士,41,15,26,5,6,1,6,3,8,6,6,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02231008,哲學研究所,D 日,M 碩士,22,19,3,4,3,7,-,4,-,4,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,8,3,5,1,3,1,1,1,-,-,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02299010,人文社會學院學士班,D 日,B 學士,347,112,235,18,54,26,49,36,62,21,55,-,-,-,-,-,-,11,15,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,M 碩士,41,6,35,-,3,1,6,2,13,3,13,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,B 學士,209,31,178,10,34,8,37,5,50,6,45,-,-,-,-,-,-,2,12,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,21,9,12,1,1,1,4,2,2,1,1,3,-,1,2,-,2,-,-,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,43,18,25,4,3,6,6,4,5,4,11,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,27,9,18,-,4,1,2,-,3,2,1,2,-,1,3,3,5,-,-,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,57,13,44,3,8,4,8,2,10,1,8,-,6,3,4,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,D 博士,61,28,33,1,5,2,7,2,1,1,4,6,4,7,5,9,7,-,-,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,M 碩士,68,18,50,4,14,2,12,4,11,8,13,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,B 學士,217,47,170,8,39,13,37,9,45,12,37,-,-,-,-,-,-,5,12,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,M 碩士,23,4,19,-,-,-,1,1,3,2,13,-,1,1,1,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,B 學士,50,12,38,-,-,-,-,-,-,9,30,-,-,-,-,-,-,3,8,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系語文教師碩士在職專班,N 職,M 碩士,16,4,12,-,-,-,-,-,-,-,-,-,-,-,3,4,9,-,-,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系語文碩士在職專班,N 職,M 碩士,21,2,19,-,-,-,-,-,-,2,9,-,10,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,22,8,14,3,11,5,3,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,D 博士,13,6,7,-,-,2,2,2,3,-,-,1,-,1,-,-,2,-,-,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,M 碩士,46,21,25,5,9,8,8,3,5,5,3,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,D 博士,20,13,7,2,-,2,4,1,-,1,1,2,1,4,-,1,1,-,-,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,M 碩士,50,28,22,13,8,11,13,3,1,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,B 學士,472,210,262,45,54,50,53,51,74,51,66,-,-,-,-,-,-,13,15,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,9,4,5,1,5,2,-,-,-,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,143,48,95,15,31,16,26,11,19,6,17,-,1,-,1,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,170,41,129,7,26,16,30,8,36,6,36,-,-,-,-,-,-,4,1,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系教育心理與諮商碩士在職專班,N 職,M 碩士,137,19,118,8,27,4,24,1,24,1,11,-,12,1,5,4,15,-,-,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,D 博士,19,9,10,-,2,2,3,-,-,2,1,1,1,3,-,1,3,-,-,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,M 碩士,79,43,36,7,13,10,7,10,10,16,6,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03143013,台灣研究教師在職進修碩士學位班,N 職,M 碩士,70,20,50,5,13,3,14,3,12,2,7,7,4,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,13,6,7,-,-,1,-,-,2,5,5,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,52,20,32,6,16,8,11,6,5,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04121019,科技管理學院財務金融碩士在職專班,N 職,M 碩士,58,23,35,12,18,11,15,-,2,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,5,4,1,3,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,45,27,18,14,5,12,11,1,1,-,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,251,109,142,24,24,27,39,24,36,30,33,-,-,-,-,-,-,4,10,18 新竹市,1 一般
0002,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,113,62,51,25,25,29,21,4,1,4,3,-,1,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04131016,經營管理碩士在職專班現役軍人營區碩士在職專班,N 職,M 碩士,39,25,14,10,10,12,4,3,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,53,18,35,11,15,7,19,-,1,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04134014,科技管理學院公共政策與管理碩士在職專班,N 職,M 碩士,56,26,30,10,16,15,13,1,1,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,D 博士,29,14,15,3,2,2,1,3,3,1,2,2,5,3,1,-,1,-,-,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,64,28,36,15,12,8,18,4,4,1,2,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199021,科技管理學院高階經營管理馬來西亞境外碩士在職專班,N 職,M 碩士,5,4,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199021,科技管理學院高階經營管理深圳境外碩士在職專班,N 職,M 碩士,26,20,6,14,5,6,1,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199021,高階經營管理碩士在職專班,N 職,M 碩士,82,63,19,32,8,29,8,-,-,2,3,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,D 博士,17,13,4,4,-,2,1,3,-,3,2,1,1,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,54,21,33,6,16,10,12,2,4,3,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04199023,科技管理學院學士班,D 日,B 學士,254,102,152,13,23,26,44,24,50,30,29,-,-,-,-,-,-,9,6,18 新竹市,1 一般
0002,國立清華大學,04211B01,學士後法律學士學位學程,D 日,X 4+X,39,25,14,3,2,20,12,-,-,-,-,-,-,-,-,-,-,2,-,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,D 博士,13,8,5,1,2,-,3,3,-,2,-,2,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,106,49,57,11,14,10,19,14,13,14,11,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,M 碩士,4,3,1,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,B 學士,49,32,17,-,-,-,-,-,-,24,15,-,-,-,-,-,-,8,2,18 新竹市,1 一般
0002,國立清華大學,05121025,生命科學系,D 日,B 學士,165,96,69,22,12,29,19,20,20,21,17,-,-,-,-,-,-,4,1,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,D 博士,41,28,13,2,3,4,4,3,1,4,2,4,-,6,1,5,2,-,-,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,52,26,26,14,11,11,14,1,1,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,33,21,12,4,2,3,2,4,-,2,2,3,3,2,1,3,2,-,-,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,40,24,16,13,9,8,4,2,2,1,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05121029,生技產業博士學位學程,D 日,D 博士,7,4,3,-,-,1,-,2,1,1,2,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,53,31,22,6,2,6,1,2,2,2,2,4,8,5,1,6,6,-,-,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,62,33,29,15,11,10,15,8,2,-,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05121072,分子醫學研究所,D 日,D 博士,30,17,13,3,3,4,-,2,5,3,2,1,-,1,2,3,1,-,-,18 新竹市,1 一般
0002,國立清華大學,05121072,分子醫學研究所,D 日,M 碩士,48,19,29,11,14,5,10,1,5,2,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05199032,生命科學院學士班,D 日,B 學士,115,56,59,13,12,10,21,18,13,12,12,-,-,-,-,-,-,3,1,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,3,2,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,32,15,17,4,6,6,8,2,2,3,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,40,17,23,8,8,4,4,2,2,3,9,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,101,49,52,1,-,12,13,9,15,21,23,-,-,-,-,-,-,6,1,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系社區與社會學習領域碩士在職專班,N 職,M 碩士,30,8,22,4,9,2,5,-,5,-,-,2,3,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系社會學習領域教師碩士在職專班,N 職,M 碩士,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,D 博士,107,85,22,14,3,10,3,8,4,18,3,16,2,6,6,13,1,-,-,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,M 碩士,189,135,54,62,25,59,26,10,3,4,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,B 學士,248,164,84,34,20,44,9,39,26,38,26,-,-,-,-,-,-,9,3,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,D 博士,68,62,6,16,2,13,-,13,2,9,2,3,-,4,-,4,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,M 碩士,162,143,19,60,7,56,8,21,4,6,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,B 學士,291,237,54,57,10,55,10,53,16,57,16,-,-,-,-,-,-,15,2,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,D 博士,18,12,6,5,2,2,1,2,1,2,-,-,-,-,2,1,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,M 碩士,18,8,10,3,5,2,4,3,1,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技博士學位學程,D 日,D 博士,2,2,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技碩士學位學程,D 日,M 碩士,13,12,1,6,1,4,-,2,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05399042,理學院學士班,D 日,B 學士,103,90,13,30,6,19,2,18,1,14,3,-,-,-,-,-,-,9,1,18 新竹市,1 一般
0002,國立清華大學,05399121,分析與環境科學研究所,D 日,M 碩士,13,6,7,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,D 博士,14,13,1,3,-,5,1,2,-,1,-,-,-,1,-,1,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,M 碩士,67,59,8,22,5,21,2,9,1,7,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,B 學士,283,240,43,56,7,54,11,58,11,52,12,-,-,-,-,-,-,20,2,18 新竹市,1 一般
0002,國立清華大學,05411092,應用數學系,D 日,M 碩士,2,2,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05411092,應用數學系,D 日,B 學士,42,34,8,-,-,1,-,-,-,27,7,-,-,-,-,-,-,6,1,18 新竹市,1 一般
0002,國立清華大學,05411115,計算與建模科學研究所,D 日,M 碩士,22,15,7,6,5,7,2,2,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05421044,統計學研究所,D 日,D 博士,10,7,3,3,-,2,2,1,1,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,05421044,統計學研究所,D 日,M 碩士,54,42,12,22,7,18,5,2,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,06131053,資訊工程學系,D 日,D 博士,53,45,8,7,4,9,1,6,1,4,2,1,-,5,-,13,-,-,-,18 新竹市,1 一般
0002,國立清華大學,06131053,資訊工程學系,D 日,M 碩士,368,310,58,133,26,123,19,38,10,16,3,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,06131053,資訊工程學系,D 日,B 學士,574,432,142,86,34,104,39,111,32,99,32,-,-,-,-,-,-,32,5,18 新竹市,1 一般
0002,國立清華大學,06131122,資訊安全研究所,D 日,M 碩士,11,10,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,D 博士,18,17,1,5,-,4,-,5,1,-,-,-,-,1,-,2,-,-,-,18 新竹市,1 一般
0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,M 碩士,133,91,42,43,22,37,15,6,4,5,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,06134048,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,19,15,4,1,2,5,1,3,-,2,-,1,-,3,1,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07111057,化學工程學系,D 日,D 博士,103,83,20,19,1,18,4,11,1,11,5,16,2,8,5,-,2,-,-,18 新竹市,1 一般
0002,國立清華大學,07111057,化學工程學系,D 日,M 碩士,166,111,55,53,26,47,25,11,4,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07111057,化學工程學系,D 日,B 學士,242,161,81,47,16,29,30,39,19,42,15,-,-,-,-,-,-,4,1,18 新竹市,1 一般
0002,國立清華大學,07112058,材料科學工程學系,D 日,D 博士,149,119,30,18,6,12,9,18,3,27,5,12,3,18,1,14,3,-,-,18 新竹市,1 一般
0002,國立清華大學,07112058,材料科學工程學系,D 日,M 碩士,269,202,67,87,26,82,31,31,9,2,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07112058,材料科學工程學系,D 日,B 學士,427,296,131,71,25,84,27,63,37,62,40,-,-,-,-,-,-,16,2,18 新竹市,1 一般
0002,國立清華大學,07112118,前瞻功能材料產業博士學位學程,D 日,D 博士,6,6,-,4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07131068,核子工程與科學研究所,D 日,D 博士,24,21,3,3,-,3,1,1,-,2,-,3,-,-,2,9,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07131068,核子工程與科學研究所,D 日,M 碩士,49,35,14,14,5,16,6,5,2,-,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07132066,工程與系統科學系,D 日,D 博士,82,68,14,12,1,8,2,5,1,12,6,12,1,8,1,11,2,-,-,18 新竹市,1 一般
0002,國立清華大學,07132066,工程與系統科學系,D 日,M 碩士,192,167,25,70,14,73,7,20,4,4,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07132066,工程與系統科學系,D 日,B 學士,411,288,123,67,43,69,32,69,20,74,27,-,-,-,-,-,-,9,1,18 新竹市,1 一般
0002,國立清華大學,07141049,電機工程學系,D 日,D 博士,83,74,9,14,3,13,2,13,2,10,1,6,-,6,1,12,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141049,電機工程學系,D 日,M 碩士,370,318,52,120,21,120,14,57,16,21,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141049,電機工程學系,D 日,B 學士,449,367,82,82,21,92,19,88,23,90,18,-,-,-,-,-,-,15,1,18 新竹市,1 一般
0002,國立清華大學,07141050,電子工程研究所,D 日,D 博士,41,38,3,4,-,5,-,8,1,6,1,7,1,3,-,5,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141050,電子工程研究所,D 日,M 碩士,187,164,23,66,10,63,8,30,5,5,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141052,光電工程研究所,D 日,D 博士,22,20,2,6,1,-,1,5,-,3,-,1,-,2,-,3,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141052,光電工程研究所,D 日,M 碩士,122,99,23,37,9,35,11,25,3,2,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141054,通訊工程研究所,D 日,D 博士,29,23,6,7,1,5,2,6,2,2,1,2,-,-,-,1,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141054,通訊工程研究所,D 日,M 碩士,147,107,40,35,20,40,14,23,5,9,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07141055,電機資訊學院學士班,D 日,B 學士,145,117,28,27,9,31,7,30,5,23,6,-,-,-,-,-,-,6,1,18 新竹市,1 一般
0002,國立清華大學,07151056,動力機械工程學系,D 日,D 博士,92,84,8,20,-,13,3,15,-,9,-,8,1,9,1,10,3,-,-,18 新竹市,1 一般
0002,國立清華大學,07151056,動力機械工程學系,D 日,M 碩士,284,234,50,103,24,104,19,25,7,2,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07151056,動力機械工程學系,D 日,B 學士,450,363,87,85,22,82,19,84,27,98,16,-,-,-,-,-,-,14,3,18 新竹市,1 一般
0002,國立清華大學,07151119,資通訊熱流與電聲科技產業碩士專班,D 日,M 碩士,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07151125,智慧生產與智能馬達電控產業碩士專班,D 日,M 碩士,6,4,2,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07151126,資通訊科技產品智慧設計與控制產碩專班,D 日,M 碩士,5,3,2,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07191061,工業工程與工程管理學系,D 日,D 博士,49,35,14,7,5,3,-,5,5,5,-,2,1,3,-,10,3,-,-,18 新竹市,1 一般
0002,國立清華大學,07191061,工業工程與工程管理學系,D 日,M 碩士,200,102,98,43,46,46,42,11,9,2,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07191061,工業工程與工程管理學系,D 日,B 學士,286,174,112,40,26,40,23,43,33,42,25,-,-,-,-,-,-,9,5,18 新竹市,1 一般
0002,國立清華大學,07191061,工業工程與工程管理學系,N 職,M 碩士,110,72,38,17,19,27,9,11,4,8,5,9,1,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07191123,智慧製造跨院高階主管碩士在職學位學程,N 職,M 碩士,19,15,4,15,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07193063,生醫工程與環境科學系,D 日,D 博士,60,40,20,10,4,5,3,4,3,2,4,5,2,5,2,9,2,-,-,18 新竹市,1 一般
0002,國立清華大學,07193063,生醫工程與環境科學系,D 日,M 碩士,120,67,53,28,22,26,23,9,7,4,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07193063,生醫工程與環境科學系,D 日,B 學士,174,104,70,31,15,23,17,22,19,23,18,-,-,-,-,-,-,5,1,18 新竹市,1 一般
0002,國立清華大學,07193065,生物醫學工程研究所,D 日,M 碩士,41,21,20,9,12,12,8,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07194059,奈米工程與微系統研究所,D 日,D 博士,42,31,11,6,1,6,2,7,3,2,2,4,2,1,1,5,-,-,-,18 新竹市,1 一般
0002,國立清華大學,07194059,奈米工程與微系統研究所,D 日,M 碩士,56,45,11,21,6,20,2,3,3,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
